mileage,Age,stroke_values,Light Type,price
59000,13,4 stroke,Double Light,900000
55678,15,4 stroke,Single Light,600000
50000,13,4 stroke,Double Light,725000
52368,15,4 stroke,Single Light,680000
60000,18,4 stroke,Single Light,385000
58000,9,4 stroke,Double Light,832000
52500,9,4 stroke,Double Light,780000
8464,10,4 stroke,Double Light,1150000
43322,9,4 stroke,Double Light,950000
45000,9,4 stroke,Double Light,990000
66000,13,4 stroke,Double Light,720000
33000,9,4 stroke,Double Light,950000
44345,18,2 stroke,Single Light,420000
45000,9,4 stroke,Double Light,725000
56896,12,4 stroke,Double Light,760000
45666,7,4 stroke,Double Light,950000
64200,12,4 stroke,Double Light,957000
26318,17,4 stroke,Single Light,530000
50000,12,4 stroke,Double Light,820000
80000,7,4 stroke,Double Light,990000
43321,8,4 stroke,Double Light,1080000
50000,17,4 stroke,Single Light,545000
65485,16,4 stroke,Single Light,550000
88000,12,4 stroke,Double Light,820000
49950,12,4 stroke,Double Light,750000
44311,19,2 stroke,Single Light,400000
89000,21,2 stroke,Single Light,480000
80000,15,4 stroke,Single Light,800000
30000,14,4 stroke,Double Light,650000
100000,15,4 stroke,Single Light,775000
80000,14,4 stroke,Double Light,680000
65000,12,4 stroke,Double Light,800000
60000,18,4 stroke,Single Light,610000
90000,10,4 stroke,Double Light,850000
45269,16,4 stroke,Single Light,465000
48000,8,4 stroke,Double Light,1250000
45000,12,4 stroke,Double Light,760000
20000,5,4 stroke,Double Light,1480000
55443,9,4 stroke,Double Light,1050000
34000,12,4 stroke,Double Light,850000
20000,21,2 stroke,Single Light,500000
48520,10,4 stroke,Double Light,910000
100000,19,2 stroke,Single Light,443000
34531,11,4 stroke,Double Light,865000
52314,20,2 stroke,Single Light,700000
76000,9,4 stroke,Double Light,845000
41233,7,4 stroke,Double Light,1100000
62121,12,4 stroke,Double Light,830000
45666,14,4 stroke,Double Light,740000
60000,14,4 stroke,Double Light,770000
65000,8,4 stroke,Double Light,1250000
64000,19,2 stroke,Single Light,600000
45000,20,2 stroke,Single Light,570000
45691,17,2 stroke,Single Light,595000
50150,5,4 stroke,Double Light,1340000
50000,13,4 stroke,Double Light,520000
45000,12,4 stroke,Double Light,865000
10000,8,4 stroke,Double Light,1070000
43332,13,4 stroke,Double Light,720000
150000,21,2 stroke,Single Light,390000
51200,9,4 stroke,Double Light,1000000
33221,11,4 stroke,Double Light,675000
57000,11,4 stroke,Double Light,950000
56654,10,4 stroke,Double Light,980000
90000,19,2 stroke,Single Light,410000
17600,22,2 stroke,Single Light,460000
38000,8,4 stroke,Double Light,1050000
36500,6,4 stroke,Double Light,1250000
98524,17,2 stroke,Single Light,690000
32152,18,4 stroke,Single Light,495000
68953,13,4 stroke,Double Light,1050000
20000,11,4 stroke,Double Light,775000
45000,8,4 stroke,Double Light,1100000
20000,16,4 stroke,Single Light,890000
90000,12,4 stroke,Double Light,950000
50000,20,2 stroke,Single Light,500000
45000,12,4 stroke,Double Light,750000
68580,17,2 stroke,Single Light,585000
54000,11,4 stroke,Double Light,750000
34000,10,4 stroke,Double Light,760000
24000,12,4 stroke,Double Light,980000
56000,13,4 stroke,Double Light,760000
40000,14,4 stroke,Double Light,710000
36900,9,4 stroke,Double Light,890000
10000,6,4 stroke,Double Light,1200000
60000,9,4 stroke,Double Light,930000
87000,12,4 stroke,Double Light,830000
32684,6,4 stroke,Double Light,1250000
75000,11,4 stroke,Double Light,775000
50000,19,2 stroke,Single Light,535000
60000,5,4 stroke,Double Light,1165000
43000,21,2 stroke,Single Light,400000
85000,17,4 stroke,Single Light,650000
77800,14,4 stroke,Double Light,630000
18200,19,2 stroke,Single Light,480000
35600,12,4 stroke,Double Light,775000
21320,19,2 stroke,Single Light,685000
42535,9,4 stroke,Double Light,810000
30000,13,4 stroke,Double Light,740000
44332,16,4 stroke,Single Light,660000
32000,4,4 stroke,Double Light,1285000
34431,22,2 stroke,Single Light,405000
87546,19,2 stroke,Single Light,400000
68000,16,4 stroke,Single Light,600000
35000,8,4 stroke,Double Light,1080000
23400,14,4 stroke,Double Light,850000
53624,20,2 stroke,Single Light,610000
65214,8,4 stroke,Double Light,795000
36676,8,4 stroke,Double Light,910000
25000,8,4 stroke,Double Light,1050000
100000,20,2 stroke,Single Light,450000
22000,10,4 stroke,Double Light,1180000
43322,11,4 stroke,Double Light,800000
37365,17,2 stroke,Single Light,580000
12345,18,2 stroke,Single Light,635000
31050,5,4 stroke,Double Light,1420000
25000,10,4 stroke,Double Light,830000
45000,15,4 stroke,Single Light,600000
45300,10,4 stroke,Double Light,930000
32135,13,4 stroke,Double Light,675000
65000,18,2 stroke,Single Light,620000
43423,16,4 stroke,Single Light,450000
5612,9,4 stroke,Double Light,925000
20000,8,4 stroke,Double Light,1300000
63588,13,4 stroke,Double Light,860000
44331,22,2 stroke,Single Light,580000
58239,11,4 stroke,Double Light,750000
39000,8,4 stroke,Double Light,1000000
50000,17,2 stroke,Single Light,425000
56000,10,4 stroke,Double Light,820000
72530,12,4 stroke,Double Light,715000
61000,18,4 stroke,Single Light,425000
80000,16,4 stroke,Single Light,625000
45000,10,4 stroke,Double Light,870000
59000,9,4 stroke,Double Light,985000
100000,19,2 stroke,Single Light,653000
42111,17,2 stroke,Single Light,576270
41224,3,4 stroke,Double Light,1400000
63224,12,4 stroke,Double Light,800000
65421,12,4 stroke,Double Light,800000
25000,13,4 stroke,Double Light,750000
75000,13,4 stroke,Double Light,962000
100000,8,4 stroke,Double Light,850000
43000,11,4 stroke,Double Light,865000
20000,16,4 stroke,Single Light,520000
34000,23,2 stroke,Single Light,420000
49000,8,4 stroke,Double Light,1060000
42885,19,2 stroke,Single Light,550000
44313,12,4 stroke,Double Light,745000
32151,10,4 stroke,Double Light,830000
56231,14,4 stroke,Double Light,650000
60000,8,4 stroke,Double Light,1250000
75000,10,4 stroke,Double Light,1150000
65000,15,4 stroke,Single Light,890000
20000,18,2 stroke,Single Light,620000
25000,16,4 stroke,Single Light,660000
85523,12,4 stroke,Double Light,780000
54000,11,4 stroke,Double Light,895000
74534,14,4 stroke,Double Light,670000
53321,8,4 stroke,Double Light,970000
56000,8,4 stroke,Double Light,1270000
54623,16,4 stroke,Single Light,610000
20000,10,4 stroke,Double Light,965000
65000,4,4 stroke,Double Light,1640000
6543,6,4 stroke,Double Light,1220000
84000,13,4 stroke,Double Light,720000
35000,10,4 stroke,Double Light,825000
65412,11,4 stroke,Double Light,965000
45800,8,4 stroke,Double Light,950000
42415,16,4 stroke,Single Light,625000
80000,12,4 stroke,Double Light,825000
45000,12,4 stroke,Double Light,850000
12345,11,4 stroke,Double Light,840000
69000,18,4 stroke,Single Light,600000
76000,16,4 stroke,Single Light,400000
72000,15,4 stroke,Single Light,650000
120000,18,4 stroke,Single Light,680000
55000,17,2 stroke,Single Light,595000
35000,12,4 stroke,Double Light,785000
52455,11,4 stroke,Double Light,720000
40000,22,2 stroke,Single Light,255000
32000,6,4 stroke,Double Light,1375000
15000,13,4 stroke,Double Light,850000
35000,9,4 stroke,Double Light,1050000
43313,16,4 stroke,Single Light,480000
65000,18,4 stroke,Single Light,465000
45800,15,4 stroke,Single Light,910000
9500,16,4 stroke,Single Light,420000
38000,11,4 stroke,Double Light,870000
45000,12,4 stroke,Double Light,760000
44313,19,2 stroke,Single Light,430000
48000,20,2 stroke,Single Light,475000
100000,15,4 stroke,Single Light,675000
35000,18,2 stroke,Single Light,495000
50000,14,4 stroke,Double Light,535000
35000,13,4 stroke,Double Light,770000
53000,10,4 stroke,Double Light,875000
57069,13,4 stroke,Double Light,870000
61000,22,2 stroke,Single Light,550000
35000,9,4 stroke,Double Light,850000
55807,12,4 stroke,Double Light,800000
120000,21,2 stroke,Single Light,530000
63000,16,4 stroke,Single Light,620000
64825,8,4 stroke,Double Light,927500
6000,12,4 stroke,Double Light,820000
52408,8,4 stroke,Double Light,970000
25000,5,4 stroke,Double Light,1350000
32211,9,4 stroke,Double Light,850000
50000,18,2 stroke,Single Light,480000
53450,12,4 stroke,Double Light,750000
40000,13,4 stroke,Double Light,900000
87987,11,4 stroke,Double Light,675000
60000,17,2 stroke,Single Light,590000
14000,9,4 stroke,Double Light,890000
73899,14,4 stroke,Double Light,650000
56412,11,4 stroke,Double Light,725000
45120,15,4 stroke,Single Light,716000
30273,11,4 stroke,Double Light,785000
25000,4,4 stroke,Double Light,1200000
69000,8,4 stroke,Double Light,1030000
33321,12,4 stroke,Double Light,800000
50000,21,2 stroke,Single Light,495000
79000,9,4 stroke,Double Light,830000
49000,10,4 stroke,Double Light,1220000
29300,11,4 stroke,Double Light,850000
100000,18,2 stroke,Single Light,690000
80000,16,4 stroke,Single Light,700000
65000,13,4 stroke,Double Light,740000
80000,8,4 stroke,Double Light,1000000
45000,10,4 stroke,Double Light,750000
45000,14,4 stroke,Double Light,670000
64000,14,4 stroke,Double Light,630000
100000,16,4 stroke,Single Light,690000
56987,15,4 stroke,Single Light,680000
54570,6,4 stroke,Double Light,1075000
69000,16,4 stroke,Single Light,490000
80000,11,4 stroke,Double Light,900000
25000,12,4 stroke,Double Light,800000
86300,18,2 stroke,Single Light,658000
68000,16,4 stroke,Single Light,550000
65000,22,2 stroke,Single Light,240000
39000,9,4 stroke,Double Light,850000
54000,12,4 stroke,Double Light,850000
40000,12,4 stroke,Double Light,760000
32152,15,4 stroke,Single Light,690000
85412,11,4 stroke,Double Light,725000
20000,7,4 stroke,Double Light,1050000
45000,7,4 stroke,Double Light,1250000
52988,16,4 stroke,Single Light,548000
63000,10,4 stroke,Double Light,970000
35500,15,4 stroke,Single Light,610000
45120,14,4 stroke,Double Light,560000
53855,17,2 stroke,Single Light,710000
50000,12,4 stroke,Double Light,875000
75500,9,4 stroke,Double Light,895000
64000,15,4 stroke,Single Light,670000
26000,10,4 stroke,Double Light,975000
35000,8,4 stroke,Double Light,900000
66000,8,4 stroke,Double Light,1100000
45000,14,4 stroke,Double Light,680000
37000,9,4 stroke,Double Light,880000
32152,13,4 stroke,Double Light,680000
20000,16,4 stroke,Single Light,545000
65000,12,4 stroke,Double Light,665000
45432,11,4 stroke,Double Light,735000
65000,10,4 stroke,Double Light,950000
68000,19,2 stroke,Single Light,780000
32152,18,2 stroke,Single Light,610000
45000,12,4 stroke,Double Light,950000
25000,11,4 stroke,Double Light,810000
52377,19,2 stroke,Single Light,495000
60000,8,4 stroke,Double Light,1150000
55000,11,4 stroke,Double Light,725000
54000,14,4 stroke,Double Light,580000
45000,22,2 stroke,Single Light,450000
43321,12,4 stroke,Double Light,645000
29000,8,4 stroke,Double Light,1350000
50000,9,4 stroke,Double Light,1250000
27000,9,4 stroke,Double Light,1058000
90700,18,4 stroke,Single Light,570000
54000,11,4 stroke,Double Light,835000
32000,8,4 stroke,Double Light,930000
70000,18,2 stroke,Single Light,560000
56000,17,4 stroke,Single Light,590000
20000,18,4 stroke,Single Light,625000
23546,23,2 stroke,Single Light,345000
60000,8,4 stroke,Double Light,975000
79000,12,4 stroke,Double Light,915000
13850,13,4 stroke,Double Light,680000
50000,12,4 stroke,Double Light,850000
100000,9,4 stroke,Double Light,875000
54000,16,4 stroke,Single Light,475000
85946,13,4 stroke,Double Light,700000
50000,8,4 stroke,Double Light,1150000
32596,14,4 stroke,Double Light,375000
65000,13,4 stroke,Double Light,675000
48500,13,4 stroke,Double Light,780000
43321,15,4 stroke,Single Light,595000
96300,9,4 stroke,Double Light,950000
100000,22,2 stroke,Single Light,370000
20000,13,4 stroke,Double Light,1025000
29480,19,2 stroke,Single Light,495000
32145,4,4 stroke,Double Light,1400000
25952,18,2 stroke,Single Light,790000
11111,11,4 stroke,Double Light,880000
40000,7,4 stroke,Double Light,990000
86300,17,2 stroke,Single Light,520000
40088,12,4 stroke,Double Light,800000
74000,10,4 stroke,Double Light,950000
21758,7,4 stroke,Double Light,1150000
30000,8,4 stroke,Double Light,1060000
52180,8,4 stroke,Double Light,875000
89630,20,2 stroke,Single Light,490000
85000,23,2 stroke,Single Light,395000
15654,12,4 stroke,Double Light,765000
45243,12,4 stroke,Double Light,790000
20000,23,2 stroke,Single Light,400000
64000,14,4 stroke,Double Light,660000
103215,12,4 stroke,Double Light,840000
72795,18,2 stroke,Single Light,650000
33000,7,4 stroke,Double Light,1250000
21556,23,2 stroke,Single Light,425000
70000,20,2 stroke,Single Light,645000
40000,9,4 stroke,Double Light,855000
5000,4,4 stroke,Double Light,1320000
39546,14,4 stroke,Double Light,530000
100000,22,2 stroke,Single Light,440000
37500,11,4 stroke,Double Light,1000000
54431,11,4 stroke,Double Light,1000000
33221,15,4 stroke,Single Light,640000
43321,11,4 stroke,Double Light,880000
57000,8,4 stroke,Double Light,1350000
43221,12,4 stroke,Double Light,1020000
58632,20,2 stroke,Single Light,545000
31321,8,4 stroke,Double Light,1245000
48000,11,4 stroke,Double Light,785000
90000,13,4 stroke,Double Light,740000
70000,9,4 stroke,Double Light,850000
20000,19,2 stroke,Single Light,475000
25000,4,4 stroke,Double Light,1250000
20000,10,4 stroke,Double Light,920000
32152,13,4 stroke,Double Light,845000
40000,9,4 stroke,Double Light,980000
53000,5,4 stroke,Double Light,1080000
63000,10,4 stroke,Double Light,970000
45000,17,4 stroke,Single Light,550000
63000,12,4 stroke,Double Light,770000
68800,19,2 stroke,Single Light,440000
25786,20,2 stroke,Single Light,465000
68000,12,4 stroke,Double Light,740000
34500,7,4 stroke,Double Light,1250000
78896,13,4 stroke,Double Light,720000
58000,12,4 stroke,Double Light,875000
32152,20,2 stroke,Single Light,550000
80000,20,2 stroke,Single Light,430000
45111,10,4 stroke,Double Light,865000
40000,13,4 stroke,Double Light,730000
30000,19,2 stroke,Single Light,620000
55352,11,4 stroke,Double Light,830000
26000,7,4 stroke,Double Light,1050000
45000,6,4 stroke,Double Light,1400000
65000,23,2 stroke,Single Light,290000
70000,17,4 stroke,Single Light,720000
32152,10,4 stroke,Double Light,875000
80000,13,4 stroke,Double Light,680000
83000,11,4 stroke,Double Light,1040000
32152,16,4 stroke,Single Light,600000
76000,17,4 stroke,Single Light,665000
12345,16,4 stroke,Single Light,685000
45000,11,4 stroke,Double Light,850000
25680,7,4 stroke,Double Light,1350000
35000,7,4 stroke,Double Light,1100000
65485,8,4 stroke,Double Light,950000
100000,12,4 stroke,Double Light,790000
35000,13,4 stroke,Double Light,625000
32134,16,4 stroke,Single Light,545000
35000,17,2 stroke,Single Light,575000
52424,8,4 stroke,Double Light,890000
41359,12,4 stroke,Double Light,920000
70000,14,4 stroke,Double Light,690000
60000,16,4 stroke,Single Light,630000
44600,10,4 stroke,Double Light,790000
75000,13,4 stroke,Double Light,735000
50000,19,2 stroke,Single Light,545000
64000,17,2 stroke,Single Light,710000
68732,10,4 stroke,Double Light,890000
50000,5,4 stroke,Double Light,1255000
50000,10,4 stroke,Double Light,850000
53323,20,2 stroke,Single Light,550000
49000,8,4 stroke,Double Light,1257000
75000,13,4 stroke,Double Light,635000
53323,11,4 stroke,Double Light,725000
52698,11,4 stroke,Double Light,825000
45000,17,4 stroke,Single Light,620000
58000,17,4 stroke,Single Light,600000
58000,8,4 stroke,Double Light,1040000
36000,8,4 stroke,Double Light,1275000
45000,14,4 stroke,Double Light,822600
18000,9,4 stroke,Double Light,1250000
52300,8,4 stroke,Double Light,1150000
45000,16,4 stroke,Single Light,750000
50000,10,4 stroke,Double Light,970000
40000,6,4 stroke,Double Light,1150000
33221,19,2 stroke,Single Light,510000
31000,8,4 stroke,Double Light,980000
45888,18,2 stroke,Single Light,580000
15612,13,4 stroke,Double Light,750000
25000,7,4 stroke,Double Light,1120000
32211,19,2 stroke,Single Light,640000
60000,15,4 stroke,Single Light,400000
45819,10,4 stroke,Double Light,1020000
40000,12,4 stroke,Double Light,790000
32154,15,4 stroke,Single Light,645000
111110,13,4 stroke,Double Light,695000
33000,7,4 stroke,Double Light,1350000
88000,11,4 stroke,Double Light,780000
12345,23,2 stroke,Single Light,485000
19000,18,2 stroke,Single Light,465000
45000,13,4 stroke,Double Light,690000
65802,12,4 stroke,Double Light,860000
44565,12,4 stroke,Double Light,850000
35288,16,4 stroke,Single Light,660000
12345,5,4 stroke,Double Light,1210000
30568,9,4 stroke,Double Light,870000
63954,11,4 stroke,Double Light,900000
52000,8,4 stroke,Double Light,1100000
50000,19,2 stroke,Single Light,470000
32152,14,4 stroke,Double Light,750000
80000,12,4 stroke,Double Light,825000
59688,11,4 stroke,Double Light,720000
53321,8,4 stroke,Double Light,1050000
43331,5,4 stroke,Double Light,1620000
35000,11,4 stroke,Double Light,820000
45236,9,4 stroke,Double Light,920000
83456,14,4 stroke,Double Light,610000
60000,17,4 stroke,Single Light,650000
65000,10,4 stroke,Double Light,775000
41000,10,4 stroke,Double Light,950000
85000,12,4 stroke,Double Light,625000
39000,8,4 stroke,Double Light,990000
85000,19,2 stroke,Single Light,458000
64000,14,4 stroke,Double Light,650000
60000,11,4 stroke,Double Light,930000
35967,12,4 stroke,Double Light,690000
24000,9,4 stroke,Double Light,845000
45000,11,4 stroke,Double Light,775000
68640,8,4 stroke,Double Light,965000
36000,3,4 stroke,Double Light,1670000
100000,13,4 stroke,Double Light,700000
34000,8,4 stroke,Double Light,1050000
45000,4,4 stroke,Double Light,1250000
56231,10,4 stroke,Double Light,998000
56231,19,2 stroke,Single Light,540000
50000,17,4 stroke,Single Light,600000
58888,18,2 stroke,Single Light,600000
19000,8,4 stroke,Double Light,985000
32151,18,4 stroke,Single Light,550000
90700,17,2 stroke,Single Light,620000
23000,4,4 stroke,Double Light,1325000
10000,17,4 stroke,Single Light,595000
56231,23,2 stroke,Single Light,335000
65000,20,2 stroke,Single Light,465000
50000,19,2 stroke,Single Light,450000
10220,8,4 stroke,Double Light,900000
25000,7,4 stroke,Double Light,1280000
50096,12,4 stroke,Double Light,765000
63000,18,2 stroke,Single Light,330000
77000,6,4 stroke,Double Light,1150000
56000,9,4 stroke,Double Light,840000
12345,7,4 stroke,Double Light,1190000
48608,12,4 stroke,Double Light,1033000
45000,5,4 stroke,Double Light,1475000
57326,18,4 stroke,Single Light,525000
120000,16,4 stroke,Single Light,850000
70000,20,2 stroke,Single Light,515000
65000,12,4 stroke,Double Light,740000
32151,20,2 stroke,Single Light,495000
45000,11,4 stroke,Double Light,980000
50000,20,2 stroke,Single Light,400000
48600,8,4 stroke,Double Light,1120000
27236,9,4 stroke,Double Light,980000
45000,6,4 stroke,Double Light,1450000
54000,15,4 stroke,Single Light,465000
45000,9,4 stroke,Double Light,850000
75000,7,4 stroke,Double Light,1175000
50000,16,4 stroke,Single Light,480000
28000,8,4 stroke,Double Light,1025000
50000,18,4 stroke,Single Light,475088
50000,9,4 stroke,Double Light,1050000
73520,11,4 stroke,Double Light,870000
71223,11,4 stroke,Double Light,800000
89000,19,2 stroke,Single Light,570000
68785,8,4 stroke,Double Light,1080000
80000,21,2 stroke,Single Light,480000
64000,10,4 stroke,Double Light,945000
13000,5,4 stroke,Double Light,1450000
45000,17,2 stroke,Single Light,650000
55500,14,4 stroke,Double Light,880000
20000,12,4 stroke,Double Light,780000
44431,18,4 stroke,Single Light,495000
12345,17,4 stroke,Single Light,755000
25000,9,4 stroke,Double Light,800000
69000,9,4 stroke,Double Light,1000000
88900,7,4 stroke,Double Light,1130000
65000,19,2 stroke,Single Light,600000
56478,7,4 stroke,Double Light,1110000
100000,12,4 stroke,Double Light,730000
56121,12,4 stroke,Double Light,760000
36588,18,4 stroke,Single Light,730000
35263,7,4 stroke,Double Light,1000000
45000,12,4 stroke,Double Light,875000
70000,16,4 stroke,Single Light,600000
89000,13,4 stroke,Double Light,780000
65000,21,2 stroke,Single Light,560000
69954,15,4 stroke,Single Light,710000
55000,12,4 stroke,Double Light,815000
81000,11,4 stroke,Double Light,720000
75000,17,2 stroke,Single Light,580000
60000,16,4 stroke,Single Light,580000
38000,8,4 stroke,Double Light,1320000
59884,15,4 stroke,Single Light,650000
65000,20,2 stroke,Single Light,530000
32154,16,4 stroke,Single Light,620000
55555,18,2 stroke,Single Light,720000
34000,8,4 stroke,Double Light,1060000
67000,17,2 stroke,Single Light,700000
56000,13,4 stroke,Double Light,650000
45000,17,4 stroke,Single Light,735000
55200,20,2 stroke,Single Light,390000
70000,11,4 stroke,Double Light,898000
76000,10,4 stroke,Double Light,850000
31000,9,4 stroke,Double Light,1040000
88000,15,4 stroke,Single Light,650000
44313,20,2 stroke,Single Light,430000
68000,15,4 stroke,Single Light,650000
70000,18,2 stroke,Single Light,575000
33000,8,4 stroke,Double Light,950000
85000,11,4 stroke,Double Light,875000
24000,15,4 stroke,Single Light,700000
63000,7,4 stroke,Double Light,1080000
42160,20,2 stroke,Single Light,470000
67000,17,2 stroke,Single Light,685000
40000,13,4 stroke,Double Light,780000
150000,19,2 stroke,Single Light,725000
65000,11,4 stroke,Double Light,585000
53698,10,4 stroke,Double Light,1095000
15000,6,4 stroke,Double Light,1275000
44000,18,2 stroke,Single Light,590000
44400,9,4 stroke,Double Light,985000
42000,20,2 stroke,Single Light,495000
50000,13,4 stroke,Double Light,655000
33000,8,4 stroke,Double Light,940000
52468,11,4 stroke,Double Light,885000
36000,3,4 stroke,Double Light,1475000
64000,12,4 stroke,Double Light,830000
28000,7,4 stroke,Double Light,1280000
45231,9,4 stroke,Double Light,945000
5650,3,4 stroke,Double Light,1050000
64000,11,4 stroke,Double Light,980000
53321,9,4 stroke,Double Light,1050000
44331,8,4 stroke,Double Light,895000
60000,20,2 stroke,Single Light,500000
50000,12,4 stroke,Double Light,730000
65213,7,4 stroke,Double Light,930000
22600,12,4 stroke,Double Light,821000
45000,11,4 stroke,Double Light,770000
80000,7,4 stroke,Double Light,1100000
12000,15,4 stroke,Single Light,650000
12345,8,4 stroke,Double Light,925000
60000,11,4 stroke,Double Light,830000
68800,13,4 stroke,Double Light,740000
79450,8,4 stroke,Double Light,890000
40000,8,4 stroke,Double Light,1200000
69558,7,4 stroke,Double Light,1100000
52825,20,2 stroke,Single Light,500000
23211,8,4 stroke,Double Light,1050000
5680,13,4 stroke,Double Light,730000
50000,9,4 stroke,Double Light,1240000
56236,12,4 stroke,Double Light,875000
65410,9,4 stroke,Double Light,860000
77000,7,4 stroke,Double Light,1025000
40000,10,4 stroke,Double Light,870000
56000,6,4 stroke,Double Light,1285000
90339,11,4 stroke,Double Light,820000
90000,18,4 stroke,Single Light,770000
35000,9,4 stroke,Double Light,1100000
50000,22,2 stroke,Single Light,470000
43000,12,4 stroke,Double Light,750000
45000,17,4 stroke,Single Light,510000
55453,23,2 stroke,Single Light,475000
35000,8,4 stroke,Double Light,1050000
59567,8,4 stroke,Double Light,1200000
46000,9,4 stroke,Double Light,930000
30000,17,2 stroke,Single Light,610000
58000,4,4 stroke,Double Light,1425000
99300,21,2 stroke,Single Light,435000
50000,9,4 stroke,Double Light,875000
46000,10,4 stroke,Double Light,900000
35000,9,4 stroke,Double Light,945000
32568,8,4 stroke,Double Light,920000
25000,8,4 stroke,Double Light,990000
75000,9,4 stroke,Double Light,925000
80000,17,2 stroke,Single Light,730000
65000,13,4 stroke,Double Light,630000
89000,18,2 stroke,Single Light,560000
54500,12,4 stroke,Double Light,965000
40000,10,4 stroke,Double Light,969200
40575,8,4 stroke,Double Light,1000000
52398,14,4 stroke,Double Light,620000
32100,10,4 stroke,Double Light,1080000
61000,8,4 stroke,Double Light,1000000
68000,10,4 stroke,Double Light,790000
42569,10,4 stroke,Double Light,950000
120000,18,2 stroke,Single Light,480000
36000,8,4 stroke,Double Light,985000
40000,7,4 stroke,Double Light,1020000
53651,16,4 stroke,Single Light,690000
45000,12,4 stroke,Double Light,780000
31883,7,4 stroke,Double Light,1030000
12588,20,2 stroke,Single Light,600000
45000,11,4 stroke,Double Light,800000
32162,8,4 stroke,Double Light,950000
43343,19,2 stroke,Single Light,575000
18000,13,4 stroke,Double Light,850000
86300,19,2 stroke,Single Light,540000
50000,14,4 stroke,Double Light,630000
70000,17,4 stroke,Single Light,690000
90000,12,4 stroke,Double Light,875000
36000,9,4 stroke,Double Light,970000
44313,16,4 stroke,Single Light,610000
73000,10,4 stroke,Double Light,875000
56000,13,4 stroke,Double Light,800000
65000,8,4 stroke,Double Light,1275000
55000,20,2 stroke,Single Light,440000
28524,7,4 stroke,Double Light,1200999
85000,16,4 stroke,Single Light,675000
73526,15,4 stroke,Single Light,525000
63000,8,4 stroke,Double Light,975000
60000,10,4 stroke,Double Light,1200000
84378,14,4 stroke,Double Light,750000
12581,9,4 stroke,Double Light,1000000
54000,8,4 stroke,Double Light,960000
45812,9,4 stroke,Double Light,1085000
32152,21,2 stroke,Single Light,700000
65413,17,4 stroke,Single Light,630000
22000,19,2 stroke,Single Light,575000
20000,8,4 stroke,Double Light,900000
85550,22,2 stroke,Single Light,465000
100000,19,2 stroke,Single Light,600000
55000,14,4 stroke,Double Light,665000
54463,18,2 stroke,Single Light,565000
55000,9,4 stroke,Double Light,950000
53688,15,4 stroke,Single Light,610000
83000,16,4 stroke,Single Light,570000
25000,13,4 stroke,Double Light,630000
55691,17,4 stroke,Single Light,880000
50000,20,2 stroke,Single Light,450000
56000,13,4 stroke,Double Light,950000
40000,6,4 stroke,Double Light,1100000
76000,11,4 stroke,Double Light,1075000
2017,6,4 stroke,Double Light,1180000
33000,9,4 stroke,Double Light,1100000
47523,12,4 stroke,Double Light,725000
32152,11,4 stroke,Double Light,690000
43045,10,4 stroke,Double Light,1150000
90000,16,4 stroke,Single Light,750000
32111,12,4 stroke,Double Light,850000
75000,23,2 stroke,Single Light,480000
90000,18,4 stroke,Single Light,440000
60000,9,4 stroke,Double Light,875000
65000,8,4 stroke,Double Light,940000
23200,8,4 stroke,Double Light,1260000
100000,13,4 stroke,Double Light,525000
60000,8,4 stroke,Double Light,870000
52458,11,4 stroke,Double Light,900000
45000,9,4 stroke,Double Light,990000
56132,8,4 stroke,Double Light,1190000
38500,6,4 stroke,Double Light,1250000
32154,11,4 stroke,Double Light,870000
30000,8,4 stroke,Double Light,990000
35621,8,4 stroke,Double Light,1035000
43424,17,2 stroke,Single Light,775000
43700,10,4 stroke,Double Light,1000000
65000,12,4 stroke,Double Light,700000
50000,14,4 stroke,Double Light,770000
11222,18,4 stroke,Single Light,380000
50805,9,4 stroke,Double Light,1050000
60000,8,4 stroke,Double Light,1120000
3221,21,2 stroke,Single Light,295000
94767,10,4 stroke,Double Light,990000
20212,12,4 stroke,Double Light,798000
45000,10,4 stroke,Double Light,890000
65000,15,4 stroke,Single Light,560000
24325,8,4 stroke,Double Light,1000000
34000,5,4 stroke,Double Light,1370000
39000,8,4 stroke,Double Light,1190000
30864,23,2 stroke,Single Light,420000
45000,8,4 stroke,Double Light,970000
44313,9,4 stroke,Double Light,845000
58000,8,4 stroke,Double Light,862000
65215,16,4 stroke,Single Light,650000
60000,13,4 stroke,Double Light,800000
80000,13,4 stroke,Double Light,810000
75000,18,2 stroke,Single Light,590000
25000,7,4 stroke,Double Light,1130000
32221,20,2 stroke,Single Light,600000
50000,8,4 stroke,Double Light,980000
10000,5,4 stroke,Double Light,1400000
23185,8,4 stroke,Double Light,980000
53985,15,4 stroke,Single Light,685000
65241,11,4 stroke,Double Light,875000
81600,16,4 stroke,Single Light,575000
30800,6,4 stroke,Double Light,1515250
52458,11,4 stroke,Double Light,1100000
18866,11,4 stroke,Double Light,860000
80000,20,2 stroke,Single Light,350000
51000,13,4 stroke,Double Light,700000
55000,19,2 stroke,Single Light,410000
50000,14,4 stroke,Double Light,620000
42569,8,4 stroke,Double Light,1150000
46000,12,4 stroke,Double Light,695000
64764,13,4 stroke,Double Light,725000
78000,11,4 stroke,Double Light,840000
50000,13,4 stroke,Double Light,740000
55000,17,2 stroke,Single Light,540000
25000,12,4 stroke,Double Light,800000
43321,23,2 stroke,Single Light,470000
